coefs =  21 , Nfilters =  24 , Ngauss =  7 , percent =  mié may 6 21:26:39 CEST 2020: classerr --- nerr=25 ntot=785 error_rate=3.18% mié may 6 21:26:39 CEST 2020: 2421 --- undefined command 2421
coefs =  22 , Nfilters =  24 , Ngauss =  7 , percent =  mié may 6 21:28:43 CEST 2020: classerr --- nerr=29 ntot=785 error_rate=3.69% mié may 6 21:28:43 CEST 2020: 2422 --- undefined command 2422
coefs =  23 , Nfilters =  24 , Ngauss =  7 , percent =  mié may 6 21:30:25 CEST 2020: classerr --- nerr=33 ntot=785 error_rate=4.20% mié may 6 21:30:25 CEST 2020: 2423 --- undefined command 2423
coefs =  24 , Nfilters =  24 , Ngauss =  7 , percent =  mié may 6 21:32:14 CEST 2020: classerr --- nerr=38 ntot=785 error_rate=4.84% mié may 6 21:32:14 CEST 2020: 2424 --- undefined command 2424
coefs =  25 , Nfilters =  24 , Ngauss =  7 , percent =  mié may 6 21:34:12 CEST 2020: classerr --- nerr=47 ntot=785 error_rate=5.99% mié may 6 21:34:12 CEST 2020: 2425 --- undefined command 2425
coefs =  14 , Nfilters =  24 , Ngauss =  8 , percent =  mié may 6 21:35:34 CEST 2020: classerr --- nerr=20 ntot=785 error_rate=2.55% mié may 6 21:35:34 CEST 2020: 2414 --- undefined command 2414
coefs =  15 , Nfilters =  24 , Ngauss =  8 , percent =  mié may 6 21:37:00 CEST 2020: classerr --- nerr=24 ntot=785 error_rate=3.06% mié may 6 21:37:00 CEST 2020: 2415 --- undefined command 2415
coefs =  16 , Nfilters =  24 , Ngauss =  8 , percent =  mié may 6 21:38:28 CEST 2020: classerr --- nerr=20 ntot=785 error_rate=2.55% mié may 6 21:38:28 CEST 2020: 2416 --- undefined command 2416
coefs =  17 , Nfilters =  24 , Ngauss =  8 , percent =  mié may 6 21:40:02 CEST 2020: classerr --- nerr=25 ntot=785 error_rate=3.18% mié may 6 21:40:02 CEST 2020: 2417 --- undefined command 2417
coefs =  18 , Nfilters =  24 , Ngauss =  8 , percent =  mié may 6 21:41:39 CEST 2020: classerr --- nerr=18 ntot=785 error_rate=2.29% mié may 6 21:41:39 CEST 2020: 2418 --- undefined command 2418
coefs =  19 , Nfilters =  24 , Ngauss =  8 , percent =  mié may 6 21:43:18 CEST 2020: classerr --- nerr=14 ntot=785 error_rate=1.78% mié may 6 21:43:18 CEST 2020: 2419 --- undefined command 2419
coefs =  20 , Nfilters =  24 , Ngauss =  8 , percent =  mié may 6 21:44:59 CEST 2020: classerr --- nerr=17 ntot=785 error_rate=2.17% mié may 6 21:44:59 CEST 2020: 2420 --- undefined command 2420
coefs =  21 , Nfilters =  24 , Ngauss =  8 , percent =  mié may 6 21:46:49 CEST 2020: classerr --- nerr=26 ntot=785 error_rate=3.31% mié may 6 21:46:49 CEST 2020: 2421 --- undefined command 2421
coefs =  22 , Nfilters =  24 , Ngauss =  8 , percent =  mié may 6 21:48:40 CEST 2020: classerr --- nerr=24 ntot=785 error_rate=3.06% mié may 6 21:48:40 CEST 2020: 2422 --- undefined command 2422
coefs =  23 , Nfilters =  24 , Ngauss =  8 , percent =  mié may 6 21:50:34 CEST 2020: classerr --- nerr=25 ntot=785 error_rate=3.18% mié may 6 21:50:34 CEST 2020: 2423 --- undefined command 2423
coefs =  24 , Nfilters =  24 , Ngauss =  8 , percent =  mié may 6 21:52:37 CEST 2020: classerr --- nerr=35 ntot=785 error_rate=4.46% mié may 6 21:52:37 CEST 2020: 2424 --- undefined command 2424
coefs =  25 , Nfilters =  24 , Ngauss =  8 , percent =  mié may 6 21:54:53 CEST 2020: classerr --- nerr=42 ntot=785 error_rate=5.35% mié may 6 21:54:53 CEST 2020: 2425 --- undefined command 2425
coefs =  14 , Nfilters =  24 , Ngauss =  9 , percent =  mié may 6 21:56:25 CEST 2020: classerr --- nerr=20 ntot=785 error_rate=2.55% mié may 6 21:56:25 CEST 2020: 2414 --- undefined command 2414
coefs =  15 , Nfilters =  24 , Ngauss =  9 , percent =  mié may 6 21:58:03 CEST 2020: classerr --- nerr=21 ntot=785 error_rate=2.68% mié may 6 21:58:03 CEST 2020: 2415 --- undefined command 2415
coefs =  16 , Nfilters =  24 , Ngauss =  9 , percent =  mié may 6 21:59:44 CEST 2020: classerr --- nerr=23 ntot=785 error_rate=2.93% mié may 6 21:59:44 CEST 2020: 2416 --- undefined command 2416
coefs =  17 , Nfilters =  24 , Ngauss =  9 , percent =  mié may 6 22:01:31 CEST 2020: classerr --- nerr=20 ntot=785 error_rate=2.55% mié may 6 22:01:31 CEST 2020: 2417 --- undefined command 2417
coefs =  18 , Nfilters =  24 , Ngauss =  9 , percent =  mié may 6 22:03:23 CEST 2020: classerr --- nerr=18 ntot=785 error_rate=2.29% mié may 6 22:03:23 CEST 2020: 2418 --- undefined command 2418
coefs =  19 , Nfilters =  24 , Ngauss =  9 , percent =  mié may 6 22:05:19 CEST 2020: classerr --- nerr=13 ntot=785 error_rate=1.66% mié may 6 22:05:19 CEST 2020: 2419 --- undefined command 2419
coefs =  20 , Nfilters =  24 , Ngauss =  9 , percent =  mié may 6 22:07:19 CEST 2020: classerr --- nerr=20 ntot=785 error_rate=2.55% mié may 6 22:07:19 CEST 2020: 2420 --- undefined command 2420
coefs =  21 , Nfilters =  24 , Ngauss =  9 , percent =  mié may 6 22:09:26 CEST 2020: classerr --- nerr=24 ntot=785 error_rate=3.06% mié may 6 22:09:26 CEST 2020: 2421 --- undefined command 2421
coefs =  22 , Nfilters =  24 , Ngauss =  9 , percent =  mié may 6 22:11:37 CEST 2020: classerr --- nerr=24 ntot=785 error_rate=3.06% mié may 6 22:11:37 CEST 2020: 2422 --- undefined command 2422
coefs =  23 , Nfilters =  24 , Ngauss =  9 , percent =  mié may 6 22:13:50 CEST 2020: classerr --- nerr=23 ntot=785 error_rate=2.93% mié may 6 22:13:50 CEST 2020: 2423 --- undefined command 2423
coefs =  24 , Nfilters =  24 , Ngauss =  9 , percent =  mié may 6 22:16:11 CEST 2020: classerr --- nerr=24 ntot=785 error_rate=3.06% mié may 6 22:16:11 CEST 2020: 2424 --- undefined command 2424
coefs =  25 , Nfilters =  24 , Ngauss =  9 , percent =  mié may 6 22:18:45 CEST 2020: classerr --- nerr=41 ntot=785 error_rate=5.22% mié may 6 22:18:45 CEST 2020: 2425 --- undefined command 2425
coefs =  14 , Nfilters =  24 , Ngauss =  10 , percent =  mié may 6 22:20:29 CEST 2020: classerr --- nerr=19 ntot=785 error_rate=2.42% mié may 6 22:20:29 CEST 2020: 2414 --- undefined command 2414
coefs =  15 , Nfilters =  24 , Ngauss =  10 , percent =  mié may 6 22:22:20 CEST 2020: classerr --- nerr=18 ntot=785 error_rate=2.29% mié may 6 22:22:20 CEST 2020: 2415 --- undefined command 2415
coefs =  16 , Nfilters =  24 , Ngauss =  10 , percent =  mié may 6 22:24:17 CEST 2020: classerr --- nerr=19 ntot=785 error_rate=2.42% mié may 6 22:24:17 CEST 2020: 2416 --- undefined command 2416
coefs =  17 , Nfilters =  24 , Ngauss =  10 , percent =  mié may 6 22:26:19 CEST 2020: classerr --- nerr=15 ntot=785 error_rate=1.91% mié may 6 22:26:19 CEST 2020: 2417 --- undefined command 2417
coefs =  18 , Nfilters =  24 , Ngauss =  10 , percent =  mié may 6 22:28:25 CEST 2020: classerr --- nerr=18 ntot=785 error_rate=2.29% mié may 6 22:28:25 CEST 2020: 2418 --- undefined command 2418
coefs =  19 , Nfilters =  24 , Ngauss =  10 , percent =  mié may 6 22:30:38 CEST 2020: classerr --- nerr=14 ntot=785 error_rate=1.78% mié may 6 22:30:38 CEST 2020: 2419 --- undefined command 2419
coefs =  20 , Nfilters =  24 , Ngauss =  10 , percent =  mié may 6 22:32:55 CEST 2020: classerr --- nerr=13 ntot=785 error_rate=1.66% mié may 6 22:32:55 CEST 2020: 2420 --- undefined command 2420
coefs =  21 , Nfilters =  24 , Ngauss =  10 , percent =  mié may 6 22:35:17 CEST 2020: classerr --- nerr=18 ntot=785 error_rate=2.29% mié may 6 22:35:17 CEST 2020: 2421 --- undefined command 2421
coefs =  22 , Nfilters =  24 , Ngauss =  10 , percent =  mié may 6 22:37:45 CEST 2020: classerr --- nerr=20 ntot=785 error_rate=2.55% mié may 6 22:37:45 CEST 2020: 2422 --- undefined command 2422
coefs =  23 , Nfilters =  24 , Ngauss =  10 , percent =  mié may 6 22:40:16 CEST 2020: classerr --- nerr=25 ntot=785 error_rate=3.18% mié may 6 22:40:16 CEST 2020: 2423 --- undefined command 2423
coefs =  24 , Nfilters =  24 , Ngauss =  10 , percent =  mié may 6 22:42:58 CEST 2020: classerr --- nerr=22 ntot=785 error_rate=2.80% mié may 6 22:42:58 CEST 2020: 2424 --- undefined command 2424
coefs =  25 , Nfilters =  24 , Ngauss =  10 , percent =  mié may 6 22:45:53 CEST 2020: classerr --- nerr=31 ntot=785 error_rate=3.95% mié may 6 22:45:53 CEST 2020: 2425 --- undefined command 2425
coefs =  14 , Nfilters =  24 , Ngauss =  11 , percent =  mié may 6 22:47:51 CEST 2020: classerr --- nerr=17 ntot=785 error_rate=2.17% mié may 6 22:47:51 CEST 2020: 2414 --- undefined command 2414
coefs =  15 , Nfilters =  24 , Ngauss =  11 , percent =  mié may 6 22:49:53 CEST 2020: classerr --- nerr=22 ntot=785 error_rate=2.80% mié may 6 22:49:53 CEST 2020: 2415 --- undefined command 2415
coefs =  16 , Nfilters =  24 , Ngauss =  11 , percent =  mié may 6 22:52:04 CEST 2020: classerr --- nerr=18 ntot=785 error_rate=2.29% mié may 6 22:52:04 CEST 2020: 2416 --- undefined command 2416
coefs =  17 , Nfilters =  24 , Ngauss =  11 , percent =  mié may 6 22:54:20 CEST 2020: classerr --- nerr=15 ntot=785 error_rate=1.91% mié may 6 22:54:20 CEST 2020: 2417 --- undefined command 2417
coefs =  18 , Nfilters =  24 , Ngauss =  11 , percent =  mié may 6 22:56:39 CEST 2020: classerr --- nerr=16 ntot=785 error_rate=2.04% mié may 6 22:56:39 CEST 2020: 2418 --- undefined command 2418
coefs =  19 , Nfilters =  24 , Ngauss =  11 , percent =  mié may 6 22:59:07 CEST 2020: classerr --- nerr=14 ntot=785 error_rate=1.78% mié may 6 22:59:07 CEST 2020: 2419 --- undefined command 2419
coefs =  20 , Nfilters =  24 , Ngauss =  11 , percent =  mié may 6 23:01:40 CEST 2020: classerr --- nerr=10 ntot=785 error_rate=1.27% mié may 6 23:01:40 CEST 2020: 2420 --- undefined command 2420
coefs =  21 , Nfilters =  24 , Ngauss =  11 , percent =  mié may 6 23:04:21 CEST 2020: classerr --- nerr=13 ntot=785 error_rate=1.66% mié may 6 23:04:21 CEST 2020: 2421 --- undefined command 2421
coefs =  22 , Nfilters =  24 , Ngauss =  11 , percent =  mié may 6 23:07:06 CEST 2020: classerr --- nerr=18 ntot=785 error_rate=2.29% mié may 6 23:07:06 CEST 2020: 2422 --- undefined command 2422
coefs =  23 , Nfilters =  24 , Ngauss =  11 , percent =  mié may 6 23:09:57 CEST 2020: classerr --- nerr=20 ntot=785 error_rate=2.55% mié may 6 23:09:57 CEST 2020: 2423 --- undefined command 2423
coefs =  24 , Nfilters =  24 , Ngauss =  11 , percent =  mié may 6 23:12:58 CEST 2020: classerr --- nerr=20 ntot=785 error_rate=2.55% mié may 6 23:12:58 CEST 2020: 2424 --- undefined command 2424
coefs =  25 , Nfilters =  24 , Ngauss =  11 , percent =  mié may 6 23:16:14 CEST 2020: classerr --- nerr=34 ntot=785 error_rate=4.33% mié may 6 23:16:14 CEST 2020: 2425 --- undefined command 2425
coefs =  14 , Nfilters =  24 , Ngauss =  12 , percent =  mié may 6 23:18:26 CEST 2020: classerr --- nerr=16 ntot=785 error_rate=2.04% mié may 6 23:18:26 CEST 2020: 2414 --- undefined command 2414
coefs =  15 , Nfilters =  24 , Ngauss =  12 , percent =  mié may 6 23:20:42 CEST 2020: classerr --- nerr=15 ntot=785 error_rate=1.91% mié may 6 23:20:42 CEST 2020: 2415 --- undefined command 2415
coefs =  16 , Nfilters =  24 , Ngauss =  12 , percent =  mié may 6 23:23:06 CEST 2020: classerr --- nerr=17 ntot=785 error_rate=2.17% mié may 6 23:23:06 CEST 2020: 2416 --- undefined command 2416
coefs =  17 , Nfilters =  24 , Ngauss =  12 , percent =  mié may 6 23:25:34 CEST 2020: classerr --- nerr=17 ntot=785 error_rate=2.17% mié may 6 23:25:34 CEST 2020: 2417 --- undefined command 2417
coefs =  18 , Nfilters =  24 , Ngauss =  12 , percent =  mié may 6 23:28:09 CEST 2020: classerr --- nerr=15 ntot=785 error_rate=1.91% mié may 6 23:28:09 CEST 2020: 2418 --- undefined command 2418
coefs =  19 , Nfilters =  24 , Ngauss =  12 , percent =  mié may 6 23:30:50 CEST 2020: classerr --- nerr=16 ntot=785 error_rate=2.04% mié may 6 23:30:50 CEST 2020: 2419 --- undefined command 2419
coefs =  20 , Nfilters =  24 , Ngauss =  12 , percent =  mié may 6 23:34:18 CEST 2020: classerr --- nerr=13 ntot=785 error_rate=1.66% mié may 6 23:34:18 CEST 2020: 2420 --- undefined command 2420
coefs =  21 , Nfilters =  24 , Ngauss =  12 , percent =  mié may 6 23:37:55 CEST 2020: classerr --- nerr=15 ntot=785 error_rate=1.91% mié may 6 23:37:55 CEST 2020: 2421 --- undefined command 2421
coefs =  22 , Nfilters =  24 , Ngauss =  12 , percent =  mié may 6 23:41:33 CEST 2020: classerr --- nerr=17 ntot=785 error_rate=2.17% mié may 6 23:41:33 CEST 2020: 2422 --- undefined command 2422
coefs =  23 , Nfilters =  24 , Ngauss =  12 , percent =  mié may 6 23:45:02 CEST 2020: classerr --- nerr=19 ntot=785 error_rate=2.42% mié may 6 23:45:02 CEST 2020: 2423 --- undefined command 2423
coefs =  24 , Nfilters =  24 , Ngauss =  12 , percent =  mié may 6 23:49:07 CEST 2020: classerr --- nerr=20 ntot=785 error_rate=2.55% mié may 6 23:49:07 CEST 2020: 2424 --- undefined command 2424
coefs =  25 , Nfilters =  24 , Ngauss =  12 , percent =  mié may 6 23:53:40 CEST 2020: classerr --- nerr=31 ntot=785 error_rate=3.95% mié may 6 23:53:40 CEST 2020: 2425 --- undefined command 2425
coefs =  14 , Nfilters =  28 , Ngauss =  5 , percent =  mié may 6 23:54:39 CEST 2020: classerr --- nerr=32 ntot=785 error_rate=4.08% mié may 6 23:54:39 CEST 2020: 2814 --- undefined command 2814
coefs =  15 , Nfilters =  28 , Ngauss =  5 , percent =  mié may 6 23:55:42 CEST 2020: classerr --- nerr=39 ntot=785 error_rate=4.97% mié may 6 23:55:42 CEST 2020: 2815 --- undefined command 2815
coefs =  16 , Nfilters =  28 , Ngauss =  5 , percent =  mié may 6 23:56:44 CEST 2020: classerr --- nerr=35 ntot=785 error_rate=4.46% mié may 6 23:56:44 CEST 2020: 2816 --- undefined command 2816
coefs =  17 , Nfilters =  28 , Ngauss =  5 , percent =  mié may 6 23:57:45 CEST 2020: classerr --- nerr=30 ntot=785 error_rate=3.82% mié may 6 23:57:45 CEST 2020: 2817 --- undefined command 2817
coefs =  18 , Nfilters =  28 , Ngauss =  5 , percent =  mié may 6 23:58:49 CEST 2020: classerr --- nerr=37 ntot=785 error_rate=4.71% mié may 6 23:58:49 CEST 2020: 2818 --- undefined command 2818
coefs =  19 , Nfilters =  28 , Ngauss =  5 , percent =  mié may 6 23:59:49 CEST 2020: classerr --- nerr=33 ntot=785 error_rate=4.20% mié may 6 23:59:49 CEST 2020: 2819 --- undefined command 2819
coefs =  20 , Nfilters =  28 , Ngauss =  5 , percent =  jue may 7 00:00:55 CEST 2020: classerr --- nerr=37 ntot=785 error_rate=4.71% jue may 7 00:00:55 CEST 2020: 2820 --- undefined command 2820
coefs =  21 , Nfilters =  28 , Ngauss =  5 , percent =  jue may 7 00:02:11 CEST 2020: classerr --- nerr=39 ntot=785 error_rate=4.97% jue may 7 00:02:11 CEST 2020: 2821 --- undefined command 2821
coefs =  22 , Nfilters =  28 , Ngauss =  5 , percent =  jue may 7 00:03:30 CEST 2020: classerr --- nerr=47 ntot=785 error_rate=5.99% jue may 7 00:03:30 CEST 2020: 2822 --- undefined command 2822
coefs =  23 , Nfilters =  28 , Ngauss =  5 , percent =  jue may 7 00:04:50 CEST 2020: classerr --- nerr=47 ntot=785 error_rate=5.99% jue may 7 00:04:50 CEST 2020: 2823 --- undefined command 2823
coefs =  24 , Nfilters =  28 , Ngauss =  5 , percent =  jue may 7 00:06:16 CEST 2020: classerr --- nerr=42 ntot=785 error_rate=5.35% jue may 7 00:06:16 CEST 2020: 2824 --- undefined command 2824
coefs =  25 , Nfilters =  28 , Ngauss =  5 , percent =  jue may 7 00:07:40 CEST 2020: classerr --- nerr=58 ntot=785 error_rate=7.39% jue may 7 00:07:40 CEST 2020: 2825 --- undefined command 2825
coefs =  14 , Nfilters =  28 , Ngauss =  6 , percent =  jue may 7 00:08:53 CEST 2020: classerr --- nerr=35 ntot=785 error_rate=4.46% jue may 7 00:08:53 CEST 2020: 2814 --- undefined command 2814
coefs =  15 , Nfilters =  28 , Ngauss =  6 , percent =  jue may 7 00:10:07 CEST 2020: classerr --- nerr=30 ntot=785 error_rate=3.82% jue may 7 00:10:07 CEST 2020: 2815 --- undefined command 2815
coefs =  16 , Nfilters =  28 , Ngauss =  6 , percent =  jue may 7 00:11:27 CEST 2020: classerr --- nerr=26 ntot=785 error_rate=3.31% jue may 7 00:11:27 CEST 2020: 2816 --- undefined command 2816
coefs =  17 , Nfilters =  28 , Ngauss =  6 , percent =  jue may 7 00:12:53 CEST 2020: classerr --- nerr=32 ntot=785 error_rate=4.08% jue may 7 00:12:53 CEST 2020: 2817 --- undefined command 2817
coefs =  18 , Nfilters =  28 , Ngauss =  6 , percent =  jue may 7 00:14:03 CEST 2020: classerr --- nerr=34 ntot=785 error_rate=4.33% jue may 7 00:14:03 CEST 2020: 2818 --- undefined command 2818
coefs =  19 , Nfilters =  28 , Ngauss =  6 , percent =  jue may 7 00:15:18 CEST 2020: classerr --- nerr=29 ntot=785 error_rate=3.69% jue may 7 00:15:18 CEST 2020: 2819 --- undefined command 2819
coefs =  20 , Nfilters =  28 , Ngauss =  6 , percent =  jue may 7 00:16:41 CEST 2020: classerr --- nerr=38 ntot=785 error_rate=4.84% jue may 7 00:16:41 CEST 2020: 2820 --- undefined command 2820
coefs =  21 , Nfilters =  28 , Ngauss =  6 , percent =  jue may 7 00:18:15 CEST 2020: classerr --- nerr=33 ntot=785 error_rate=4.20% jue may 7 00:18:15 CEST 2020: 2821 --- undefined command 2821
coefs =  22 , Nfilters =  28 , Ngauss =  6 , percent =  jue may 7 00:19:54 CEST 2020: classerr --- nerr=34 ntot=785 error_rate=4.33% jue may 7 00:19:54 CEST 2020: 2822 --- undefined command 2822
coefs =  23 , Nfilters =  28 , Ngauss =  6 , percent =  jue may 7 00:21:38 CEST 2020: classerr --- nerr=27 ntot=785 error_rate=3.44% jue may 7 00:21:38 CEST 2020: 2823 --- undefined command 2823
coefs =  24 , Nfilters =  28 , Ngauss =  6 , percent =  jue may 7 00:23:25 CEST 2020: classerr --- nerr=29 ntot=785 error_rate=3.69% jue may 7 00:23:25 CEST 2020: 2824 --- undefined command 2824
coefs =  25 , Nfilters =  28 , Ngauss =  6 , percent =  jue may 7 00:25:09 CEST 2020: classerr --- nerr=34 ntot=785 error_rate=4.33% jue may 7 00:25:09 CEST 2020: 2825 --- undefined command 2825
coefs =  14 , Nfilters =  28 , Ngauss =  7 , percent =  jue may 7 00:26:20 CEST 2020: classerr --- nerr=25 ntot=785 error_rate=3.18% jue may 7 00:26:20 CEST 2020: 2814 --- undefined command 2814
coefs =  15 , Nfilters =  28 , Ngauss =  7 , percent =  jue may 7 00:27:31 CEST 2020: classerr --- nerr=28 ntot=785 error_rate=3.57% jue may 7 00:27:31 CEST 2020: 2815 --- undefined command 2815
coefs =  16 , Nfilters =  28 , Ngauss =  7 , percent =  jue may 7 00:28:47 CEST 2020: classerr --- nerr=24 ntot=785 error_rate=3.06% jue may 7 00:28:47 CEST 2020: 2816 --- undefined command 2816
coefs =  17 , Nfilters =  28 , Ngauss =  7 , percent =  jue may 7 00:30:05 CEST 2020: classerr --- nerr=25 ntot=785 error_rate=3.18% jue may 7 00:30:05 CEST 2020: 2817 --- undefined command 2817
coefs =  18 , Nfilters =  28 , Ngauss =  7 , percent =  jue may 7 00:31:29 CEST 2020: classerr --- nerr=23 ntot=785 error_rate=2.93% jue may 7 00:31:29 CEST 2020: 2818 --- undefined command 2818
coefs =  19 , Nfilters =  28 , Ngauss =  7 , percent =  jue may 7 00:32:56 CEST 2020: classerr --- nerr=19 ntot=785 error_rate=2.42% jue may 7 00:32:56 CEST 2020: 2819 --- undefined command 2819
coefs =  20 , Nfilters =  28 , Ngauss =  7 , percent =  jue may 7 00:34:24 CEST 2020: classerr --- nerr=27 ntot=785 error_rate=3.44% jue may 7 00:34:24 CEST 2020: 2820 --- undefined command 2820
coefs =  21 , Nfilters =  28 , Ngauss =  7 , percent =  jue may 7 00:35:54 CEST 2020: classerr --- nerr=27 ntot=785 error_rate=3.44% jue may 7 00:35:54 CEST 2020: 2821 --- undefined command 2821
coefs =  22 , Nfilters =  28 , Ngauss =  7 , percent =  jue may 7 00:37:30 CEST 2020: classerr --- nerr=31 ntot=785 error_rate=3.95% jue may 7 00:37:30 CEST 2020: 2822 --- undefined command 2822
coefs =  23 , Nfilters =  28 , Ngauss =  7 , percent =  jue may 7 00:39:10 CEST 2020: classerr --- nerr=21 ntot=785 error_rate=2.68% jue may 7 00:39:10 CEST 2020: 2823 --- undefined command 2823
coefs =  24 , Nfilters =  28 , Ngauss =  7 , percent =  jue may 7 00:40:53 CEST 2020: classerr --- nerr=30 ntot=785 error_rate=3.82% jue may 7 00:40:53 CEST 2020: 2824 --- undefined command 2824
coefs =  25 , Nfilters =  28 , Ngauss =  7 , percent =  jue may 7 00:42:36 CEST 2020: classerr --- nerr=27 ntot=785 error_rate=3.44% jue may 7 00:42:36 CEST 2020: 2825 --- undefined command 2825
coefs =  14 , Nfilters =  28 , Ngauss =  8 , percent =  jue may 7 00:43:56 CEST 2020: classerr --- nerr=20 ntot=785 error_rate=2.55% jue may 7 00:43:56 CEST 2020: 2814 --- undefined command 2814
coefs =  15 , Nfilters =  28 , Ngauss =  8 , percent =  jue may 7 00:45:19 CEST 2020: classerr --- nerr=23 ntot=785 error_rate=2.93% jue may 7 00:45:19 CEST 2020: 2815 --- undefined command 2815
coefs =  16 , Nfilters =  28 , Ngauss =  8 , percent =  jue may 7 00:46:48 CEST 2020: classerr --- nerr=18 ntot=785 error_rate=2.29% jue may 7 00:46:48 CEST 2020: 2816 --- undefined command 2816
coefs =  17 , Nfilters =  28 , Ngauss =  8 , percent =  jue may 7 00:48:18 CEST 2020: classerr --- nerr=19 ntot=785 error_rate=2.42% jue may 7 00:48:18 CEST 2020: 2817 --- undefined command 2817
coefs =  18 , Nfilters =  28 , Ngauss =  8 , percent =  jue may 7 00:49:54 CEST 2020: classerr --- nerr=19 ntot=785 error_rate=2.42% jue may 7 00:49:54 CEST 2020: 2818 --- undefined command 2818
coefs =  19 , Nfilters =  28 , Ngauss =  8 , percent =  jue may 7 00:51:32 CEST 2020: classerr --- nerr=17 ntot=785 error_rate=2.17% jue may 7 00:51:32 CEST 2020: 2819 --- undefined command 2819
coefs =  20 , Nfilters =  28 , Ngauss =  8 , percent =  jue may 7 00:53:13 CEST 2020: classerr --- nerr=18 ntot=785 error_rate=2.29% jue may 7 00:53:14 CEST 2020: 2820 --- undefined command 2820
coefs =  21 , Nfilters =  28 , Ngauss =  8 , percent =  jue may 7 00:55:00 CEST 2020: classerr --- nerr=23 ntot=785 error_rate=2.93% jue may 7 00:55:00 CEST 2020: 2821 --- undefined command 2821
coefs =  22 , Nfilters =  28 , Ngauss =  8 , percent =  jue may 7 00:56:50 CEST 2020: classerr --- nerr=21 ntot=785 error_rate=2.68% jue may 7 00:56:50 CEST 2020: 2822 --- undefined command 2822
coefs =  23 , Nfilters =  28 , Ngauss =  8 , percent =  jue may 7 00:58:44 CEST 2020: classerr --- nerr=21 ntot=785 error_rate=2.68% jue may 7 00:58:44 CEST 2020: 2823 --- undefined command 2823
coefs =  24 , Nfilters =  28 , Ngauss =  8 , percent =  jue may 7 01:00:43 CEST 2020: classerr --- nerr=26 ntot=785 error_rate=3.31% jue may 7 01:00:43 CEST 2020: 2824 --- undefined command 2824
coefs =  25 , Nfilters =  28 , Ngauss =  8 , percent =  jue may 7 01:02:43 CEST 2020: classerr --- nerr=25 ntot=785 error_rate=3.18% jue may 7 01:02:43 CEST 2020: 2825 --- undefined command 2825
coefs =  14 , Nfilters =  28 , Ngauss =  9 , percent =  jue may 7 01:04:17 CEST 2020: classerr --- nerr=18 ntot=785 error_rate=2.29% jue may 7 01:04:17 CEST 2020: 2814 --- undefined command 2814
coefs =  15 , Nfilters =  28 , Ngauss =  9 , percent =  jue may 7 01:05:53 CEST 2020: classerr --- nerr=19 ntot=785 error_rate=2.42% jue may 7 01:05:53 CEST 2020: 2815 --- undefined command 2815
coefs =  16 , Nfilters =  28 , Ngauss =  9 , percent =  jue may 7 01:07:35 CEST 2020: classerr --- nerr=20 ntot=785 error_rate=2.55% jue may 7 01:07:35 CEST 2020: 2816 --- undefined command 2816
coefs =  17 , Nfilters =  28 , Ngauss =  9 , percent =  jue may 7 01:09:19 CEST 2020: classerr --- nerr=17 ntot=785 error_rate=2.17% jue may 7 01:09:19 CEST 2020: 2817 --- undefined command 2817
coefs =  18 , Nfilters =  28 , Ngauss =  9 , percent =  jue may 7 01:11:08 CEST 2020: classerr --- nerr=21 ntot=785 error_rate=2.68% jue may 7 01:11:08 CEST 2020: 2818 --- undefined command 2818
coefs =  19 , Nfilters =  28 , Ngauss =  9 , percent =  jue may 7 01:13:01 CEST 2020: classerr --- nerr=13 ntot=785 error_rate=1.66% jue may 7 01:13:01 CEST 2020: 2819 --- undefined command 2819
coefs =  20 , Nfilters =  28 , Ngauss =  9 , percent =  jue may 7 01:14:59 CEST 2020: classerr --- nerr=18 ntot=785 error_rate=2.29% jue may 7 01:14:59 CEST 2020: 2820 --- undefined command 2820
coefs =  21 , Nfilters =  28 , Ngauss =  9 , percent =  jue may 7 01:17:03 CEST 2020: classerr --- nerr=24 ntot=785 error_rate=3.06% jue may 7 01:17:03 CEST 2020: 2821 --- undefined command 2821
coefs =  22 , Nfilters =  28 , Ngauss =  9 , percent =  jue may 7 01:19:12 CEST 2020: classerr --- nerr=23 ntot=785 error_rate=2.93% jue may 7 01:19:12 CEST 2020: 2822 --- undefined command 2822
coefs =  23 , Nfilters =  28 , Ngauss =  9 , percent =  jue may 7 01:21:23 CEST 2020: classerr --- nerr=24 ntot=785 error_rate=3.06% jue may 7 01:21:23 CEST 2020: 2823 --- undefined command 2823
coefs =  24 , Nfilters =  28 , Ngauss =  9 , percent =  jue may 7 01:23:39 CEST 2020: classerr --- nerr=25 ntot=785 error_rate=3.18% jue may 7 01:23:39 CEST 2020: 2824 --- undefined command 2824
coefs =  25 , Nfilters =  28 , Ngauss =  9 , percent =  jue may 7 01:26:00 CEST 2020: classerr --- nerr=24 ntot=785 error_rate=3.06% jue may 7 01:26:00 CEST 2020: 2825 --- undefined command 2825
coefs =  14 , Nfilters =  28 , Ngauss =  10 , percent =  jue may 7 01:27:46 CEST 2020: classerr --- nerr=19 ntot=785 error_rate=2.42% jue may 7 01:27:46 CEST 2020: 2814 --- undefined command 2814
coefs =  15 , Nfilters =  28 , Ngauss =  10 , percent =  jue may 7 01:29:35 CEST 2020: classerr --- nerr=17 ntot=785 error_rate=2.17% jue may 7 01:29:35 CEST 2020: 2815 --- undefined command 2815
